   1406055180000,27.0000,0.5700,4.4700
   1406055660000,27.0000,0.5700,4.4700
   1406056020000,27.0000,0.5700,4.4700
   1406056260000,27.0000,0.5700,4.4700
   1406056620000,27.0000,0.5700,4.4700
   1406056920000,27.0000,0.6100,4.4700
   1406057220000,27.0000,0.6100,4.4700
   1406057460000,27.0000,0.6100,4.4700
   1406057880000,26.2000,0.4000,0.1000
   1406058120000,26.4000,0.4000,0.1000
   1406058480000,26.4000,0.4000,0.1000
   1406058780000,26.4000,0.4000,0.1000
